ID,Teff,Teff_err,dnu,dnu_err,numax,numax_err,bp_rp,eps,eps_err,eps_mod
8283356,4819.0,100.0,11.183,0.022,134.51,0.66,1.2398138,1.1890704459924542,0.005833248324410175,1.1890704459924542
8283646,4801.0,100.0,6.129,0.012,66.69,0.65,1.2947598,1.084259649931503,0.011730972691362371,1.084259649931503
8283958,4764.0,100.0,4.007,0.013,36.13,0.42,1.2507504999999999,1.005665766543217,0.010995442282185562,1.005665766543217
8284032,4807.0,100.0,4.294,0.013,39.21,0.56,1.2630625,1.0439093758766316,0.010837609211955493,1.0439093758766316
8284682,4650.0,100.0,3.59,0.023,29.38,0.57,1.3414536,0.6535302576325747,0.023417566335862675,0.6535302576325747
8285510,4784.0,100.0,3.099,0.013,24.72,0.31,1.2595911,0.7717334864049044,0.02903711408610385,0.7717334864049044
8350443,4858.0,100.0,3.959,0.04,31.56,0.79,1.2214556,0.6483323278289045,0.026235069209697755,0.6483323278289045
8350645,4761.0,100.0,5.239,0.012,54.1,0.6,1.2868509,1.059286308055736,0.009585813450751329,1.059286308055736
8354896,5042.0,100.0,8.334,0.018000000000000002,97.04,0.9,1.1334448000000001,1.1541612090621591,0.008912932406813186,1.1541612090621591
8366239,4947.0,80.0,13.71,0.025,184.32,1.23,1.1445083999999999,1.2580255550327852,0.007413074698159197,1.2580255550327852
8415501,4740.0,100.0,3.627,0.013,32.24,0.43,1.2870549999999998,1.0033954110740753,0.012689802209924468,1.0033954110740753
8475025,4937.0,100.0,9.595,0.022,112.63,0.61,1.1962823999999999,1.1849583791698373,0.008289577690539998,1.1849583791698373
8479182,4738.0,100.0,3.785,0.055,33.59,0.72,1.2877569,1.0907566010234844,0.01566813542202963,1.0907566010234844
8479383,4761.0,100.0,4.035,0.04,32.58,0.64,1.2139158,0.6338169281588188,0.025087957065408388,0.6338169281588188
8479780,5048.0,100.0,4.424,0.043,40.0,0.8,1.1450871999999999,0.9625085901343032,0.015581500562456359,0.9625085901343032
8482522,4759.0,140.0,3.891,0.03,32.36,1.11,1.4005013000000002,0.6233592975718294,0.02158581136201288,0.6233592975718294
8545291,4839.0,100.0,5.796,0.014,54.44,0.64,1.2568207,1.1055048990260503,0.007423062271103366,1.1055048990260503
8545504,5077.0,100.0,9.229,0.015,109.99,0.56,1.1812592,1.1636804737719617,0.00872756548025821,1.1636804737719617
8564559,4965.0,100.0,4.71,0.017,45.65,1.21,1.2637024,1.0015297643570444,0.012109666339483176,1.0015297643570444
8565016,4680.0,100.0,6.066,0.011,61.34,0.52,1.3828583,1.0766335542737735,0.00878207346288072,1.0766335542737735
8607581,5055.0,100.0,4.294,0.075,35.7,0.73,1.1747265,0.9896150541708711,0.01465353167295604,0.9896150541708711
8611114,4910.0,100.0,4.067,0.121,33.26,0.89,1.1925411,0.5927844759432713,0.034398725591697044,0.5927844759432713
8612520,4894.0,100.0,4.228,0.016,43.15,0.68,1.2866879,0.8158574478063396,0.022409145502629253,0.8158574478063396
8613617,5072.0,100.0,13.54,0.017,169.91,0.94,1.1499815,1.2393303072026425,0.00608879955162569,1.2393303072026425
8671819,5114.0,100.0,4.003,0.06,29.89,0.71,1.1722231,0.6384109178610321,0.02933749314699984,0.6384109178610321
8673221,5051.0,100.0,4.091,0.029,36.47,0.94,1.1862030000000001,0.7482186194739934,0.0176416723468289,0.7482186194739934
8674581,4673.0,80.0,3.873,0.046,29.84,0.42,1.2531508999999998,0.6060846565280121,0.02919625688777432,0.6060846565280121
8675106,4816.0,100.0,6.6320000000000014,0.015,73.05,0.66,1.2528391,1.098952379315263,0.007242818409106842,1.098952379315263
8676094,4653.0,100.0,3.588,0.031,29.46,0.71,1.3207091999999998,0.6852404392805026,0.03341627476301154,0.6852404392805026
8676927,5082.0,100.0,4.618,0.028,43.18,0.77,1.1666736999999998,1.0135276257771206,0.013698320790268514,1.0135276257771206
8677342,4955.0,100.0,5.216,0.015,51.73,0.48,1.2391329,1.0714622597107797,0.00880806554301453,1.0714622597107797
8693004,4801.0,100.0,3.66,0.014,35.26,0.72,1.3502607,1.0214557523373933,0.014053975022177376,1.0214557523373933
8693018,5212.0,100.0,7.298999999999999,0.039,89.83,0.93,1.2078476,1.078496866240965,0.0097734759116136,1.078496866240965
8718745,4769.0,80.0,11.338,0.022,128.4,0.84,1.2417583,1.4912250117433774,0.004386081990467235,1.4912250117433774
8737032,4870.0,100.0,4.438,0.013,43.02,0.36,1.2649173999999999,0.7797444748012821,0.01847156524934384,0.7797444748012821
8738834,4772.0,100.0,3.875,0.062,31.63,0.97,1.3510084,0.6260098244412308,0.02496861149556864,0.6260098244412308
8739118,4739.0,100.0,3.92,0.129,33.9,0.98,1.3434696000000002,0.7549765695029985,0.026940249368112408,0.7549765695029985
8742013,4874.0,100.0,3.174,0.016,25.46,0.38,1.2321396,0.9830907287768396,0.012423936216498984,0.9830907287768396
8742545,5126.0,100.0,12.292,0.024,142.5,0.97,1.1467896,1.1900930266525322,0.005338846430020655,1.1900930266525322
8759207,5202.0,100.0,7.08,0.018000000000000002,81.63,0.79,1.159049,1.0806293505267786,0.009178879707415296,1.0806293505267786
8759746,4842.0,100.0,4.756,0.017,46.29,1.0,1.3048191,0.9927235807173403,0.012642537174382724,0.9927235807173403
8759811,4995.0,100.0,5.188,0.016,53.19,0.65,1.2411326999999999,1.0227592981615703,0.011009345737970641,1.0227592981615703
8761471,4981.0,100.0,4.3260000000000005,0.023,38.69,0.73,1.3295268999999998,0.5841070413730692,0.027610898576038538,0.5841070413730692
8802374,4853.0,100.0,3.614,0.014,31.67,0.39,1.2472696,1.0204911915307946,0.011288811242123713,1.0204911915307946
8804395,4829.0,100.0,3.178,0.024,24.47,0.6,1.2960081,0.5927694339121509,0.034268360202303,0.5927694339121509
8805663,5092.0,100.0,4.591,0.04,49.97,1.51,1.172492,1.040214418705047,0.015985750953233367,1.040214418705047
8822689,5091.0,100.0,5.083,0.019,55.82,0.85,1.2194413999999998,1.034316571075263,0.012867477206116728,1.034316571075263
8822878,4705.0,100.0,4.084,0.046,37.13,1.39,1.3727331,0.7087246803656198,0.025065664578986804,0.7087246803656198
8824264,4956.0,100.0,4.095,0.038,32.33,0.89,1.2786131,0.7348460888879135,0.02386744729827173,0.7348460888879135
8824452,4723.0,100.0,5.5360000000000005,0.015,51.27,0.34,1.2943516000000002,1.0905259717826037,0.009428064226787424,1.0905259717826037
8825444,5128.0,100.0,6.584,0.039,80.98,2.15,1.195157,0.9655064002922512,0.01917461438407053,0.9655064002922512
8826079,4929.0,100.0,4.135,0.047,33.73,0.66,1.2426443,0.7069838055310856,0.02565716170626872,0.7069838055310856
8826496,4956.0,100.0,4.683,0.032,43.88,0.71,1.2711649,1.0169275392524053,0.014659646288693776,1.0169275392524053
8827934,4907.0,100.0,5.421,0.02,56.2,1.02,1.2621641000000001,1.0055675944656801,0.01358383788265093,1.0055675944656801
8867740,4730.0,100.0,2.975,0.017,22.61,0.57,1.2962961000000002,0.7055115340119074,0.036380900608516335,0.7055115340119074
8872709,5034.0,100.0,4.342,0.027000000000000003,38.19,0.55,1.1868725,0.9685617219128672,0.012717170792557712,0.9685617219128672
8872979,5326.0,100.0,6.303,0.042,75.42,1.17,1.0940132,1.0314923205077948,0.013636931072786676,1.0314923205077948
8890410,5092.0,100.0,5.4,0.033,62.94,1.37,1.2318354,0.995212809735272,0.014540267863861771,0.995212809735272
8934264,4526.0,100.0,1.419,0.019,8.61,0.36,1.4115725000000001,1.4713125423676754,0.03707657189072715,1.4713125423676754
8937073,4706.0,100.0,3.222,0.027000000000000003,25.14,0.51,1.3398552,0.6096643699467234,0.04962536991810286,0.6096643699467234
8941202,5046.0,100.0,4.13,0.045,34.8,0.76,1.1915978999999999,0.9807426446565728,0.016573857795387958,0.9807426446565728
8955683,4912.0,80.0,4.759,0.036000000000000004,48.57,1.8,1.2400541,1.0570815669009517,0.015765073039229898,1.0570815669009517
8957543,4708.0,100.0,4.01,0.036000000000000004,37.15,1.05,1.3835030000000001,0.9908725458401288,0.022722178659256825,0.9908725458401288
8962844,4974.0,100.0,4.561,0.021,41.54,0.73,1.3274278999999998,0.7729509245341137,0.023674245678361183,0.7729509245341137
8962923,5229.0,100.0,6.94,0.039,81.25,0.77,1.1844959,1.054473058423766,0.010504542029581752,1.054473058423766
9002344,4807.0,100.0,4.397,0.011,43.58,0.7,1.2605743,1.045388149994834,0.012323016329484331,1.045388149994834
9003765,4761.0,100.0,6.042000000000002,0.015,59.64,0.46,1.3111496,1.4994403076070932,0.0005637948532851736,1.4994403076070932
9004448,4831.0,100.0,3.525,0.021,26.95,0.43,1.3175793,1.0700927216898075,0.044519460058930885,1.0700927216898075
9008270,4963.0,100.0,3.98,0.036000000000000004,34.98,0.67,1.2201996000000002,0.6637143161324144,0.02115307854290349,0.6637143161324144
9025029,4806.0,100.0,4.412,0.051,41.25,0.54,1.2071867,0.6844319382760212,0.026296064065650115,0.6844319382760212
9025882,4639.0,100.0,4.148,0.029,33.64,0.55,1.4062061000000001,0.9557094819573914,0.0127539443371034,0.9557094819573914
9027871,4736.0,100.0,4.323,0.014,42.51,0.8,1.3715696000000002,1.0015712940484762,0.015943479491498994,1.0015712940484762
9028321,4669.0,100.0,4.722,0.015,46.58,0.48,1.3754778,1.0540885412509824,0.012810006635919028,1.0540885412509824
9028511,4804.0,100.0,3.903,0.102,29.37,0.66,1.2853364999999999,0.5603868563582625,0.02340295782556361,0.5603868563582625
9029195,4854.0,100.0,4.544,0.388,40.44,1.55,1.2861433,0.96344631101945,0.015529928014695932,0.96344631101945
9029603,5062.0,100.0,10.825,0.018000000000000002,141.25,1.95,1.1854668,1.1910396191730959,0.007903303442515665,1.1910396191730959
9032691,4807.0,100.0,4.09,0.039,35.28,0.54,1.2932472,0.6747261195663012,0.02708378568990133,0.6747261195663012
9034557,4858.0,100.0,4.364,0.027000000000000003,42.96,0.62,1.3497868,1.0292281421198708,0.011015119442312631,1.0292281421198708
9075225,4975.0,100.0,5.401,0.013,56.32,0.68,1.2168674,1.0823987573777183,0.010226184692289395,1.0823987573777183
9077844,4837.0,100.0,4.731,0.022,47.81,0.69,1.3213024,0.7729171949813044,0.01837262415190681,0.7729171949813044
9080175,4797.0,100.0,5.349,0.015,48.61,0.45,1.2293882,1.0648172626385772,0.00756364655840215,1.0648172626385772
9080407,5019.0,100.0,4.734,0.011,46.24,0.68,1.2315044,1.06700999772644,0.01134587808994739,1.06700999772644
9080445,4852.0,100.0,4.414,0.022,39.79,0.58,1.1834126,0.7156915570861118,0.031224853682509837,0.7156915570861118
9100444,4854.0,100.0,5.151,0.032,53.32,0.57,1.2988605,0.8221884905982286,0.0167344553710898,0.8221884905982286
9139859,4781.0,100.0,6.8260000000000005,0.016,71.96,0.63,1.3751707,1.1018238988191815,0.00723741828667256,1.1018238988191815
9142574,5060.0,100.0,3.803,0.038,26.55,0.77,1.2026472,0.8668954138830588,0.038780869955604924,0.8668954138830588
9143834,4734.0,100.0,2.285,0.011,15.75,0.21,1.3482513,0.651029232431317,0.02884218367540326,0.651029232431317
9143868,4790.0,100.0,4.135,0.054000000000000006,34.74,0.72,1.2746544,0.6779078307815001,0.021173444167899968,0.6779078307815001
9145781,5109.0,100.0,17.602999999999994,0.026,237.15,1.09,1.1745787,1.3006570194150548,0.007215138885458428,1.3006570194150548
9145952,4868.0,100.0,4.083,0.029,33.92,0.7,1.2631350000000001,0.687363290887078,0.026456039409728304,0.687363290887078
9145955,5190.0,100.0,10.997,0.02,130.25,0.94,1.10114,1.1862398469661488,0.006883533279801518,1.1862398469661488
9147335,4969.0,100.0,4.978,0.022,50.2,0.89,1.2390862,1.0152889322087741,0.014370178481417075,1.0152889322087741
9157260,5081.0,100.0,18.104,0.027000000000000003,233.38,1.09,1.172307,1.3088685302001737,0.005678478025112091,1.3088685302001737
9163153,4697.0,100.0,12.42,0.027000000000000003,154.47,0.83,1.3458195,1.2233669320377842,0.005455947212585384,1.2233669320377842
9163785,4772.0,100.0,4.7410000000000005,0.017,47.53,0.69,1.2793293,1.01056390604456,0.010887484717085387,1.01056390604456
9202995,4909.0,100.0,3.877,0.055,29.75,0.69,1.2500476999999999,0.9498991842509602,0.014530625909589725,0.9498991842509602
9205705,4871.0,100.0,3.172,0.013,25.11,0.45,1.2691145000000001,0.7788842918140736,0.028908993179457325,0.7788842918140736
9211401,5053.0,100.0,3.452,0.023,28.6,1.41,1.2561188,0.6640120863948722,0.027166760391381863,0.6640120863948722
9220076,4990.0,100.0,4.177,0.056,34.15,0.93,1.2702007,0.9555058751219431,0.016088589568092646,0.9555058751219431
9222389,4857.0,100.0,3.595,0.014,32.03,0.41,1.3150864,1.0069669800891612,0.011391289136727087,1.0069669800891612
9226335,5185.0,100.0,4.56,0.041,51.09,1.19,1.1997433000000002,0.7825811918807666,0.018151849592465887,0.7825811918807666
9228469,5065.0,100.0,9.228,0.016,105.03,0.81,1.1389704,1.160493478783144,0.006727839587540973,1.160493478783144
9229601,4965.0,100.0,4.739,0.02,46.13,0.76,1.2298708,0.9869449183021558,0.011356153231615157,0.9869449183021558
9267654,5042.0,100.0,10.307,0.017,118.55,0.93,1.2137537,1.1850346914133805,0.006375097844580025,1.1850346914133805
9269772,4756.0,100.0,5.914,0.013,58.44,0.51,1.3126574,1.1252136461804298,0.010478176653367288,1.1252136461804298
9273827,5153.0,100.0,8.651,0.017,107.53,1.15,1.1003723,1.1403656354696472,0.009623749009676963,1.1403656354696472
9282363,4905.0,100.0,3.776,0.054000000000000006,29.14,0.37,1.2682829,0.5778321350530191,0.02969520989459165,0.5778321350530191
9283816,4973.0,100.0,4.687,0.044,43.62,0.6,1.2125521000000001,0.7253703978046873,0.024589338318815514,0.7253703978046873
9283918,5030.0,100.0,4.875,0.03,52.38,0.85,1.2106428,1.0005619393154588,0.01289869689899922,1.0005619393154588
